              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 11:05:31 (30/4/2012) 
DRT4 Serial Number: #3021 
Comment:  
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   8/sec 
Time Constant: off 
Time Offset: 0.062 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 	F2 
1	0	0	0.000	  0.0	 30.6 
2	0	0	0.125	  0.0	 27.6 
572	0	1	11.375	  0.0	 12.4 
573	0	1	11.500	  0.0	 11.7 
574	0	1	11.625	  0.0	 14.1 
575	0	1	11.750	  0.0	 13.3 
576	0	1	11.875	  0.0	 12.2 
577	0	1	12.000	  0.0	 10.8 
578	0	1	12.125	  0.0	 10.8 
579	0	1	12.250	  0.0	 10.9 
580	0	1	12.375	  0.0	 12.1 
581	0	1	12.500	  0.0	 10.8 
582	0	1	12.625	  0.0	 12.3 
583	0	1	12.750	  0.0	 16.0 
584	0	1	12.875	  0.0	 15.2 
585	0	1	13.000	  0.0	 14.7 
586	0	1	13.125	  0.0	 14.0 
587	0	1	13.250	  0.0	 13.2 
588	0	1	13.375	  0.0	 12.3 
589	0	1	13.500	  0.0	 11.8 
590	0	1	13.625	  0.0	 13.6 
591	0	1	13.750	  0.0	 15.3 
592	0	1	13.875	  0.0	 15.8 
593	0	1	14.000	  0.0	 15.3 
594	0	1	14.125	  0.0	 13.2 
595	0	1	14.250	  0.0	 11.7 
596	0	1	14.375	  0.0	 13.8 
597	0	1	14.500	  0.0	 18.4 
598	0	1	14.625	  0.0	 22.6 
599	0	1	14.750	  0.0	 22.7 
600	0	1	14.875	  0.0	 19.8 
601	0	1	15.000	  0.0	 16.3 
602	0	1	15.125	  0.0	 13.8 
603	0	1	15.250	  0.0	 11.7 
604	0	1	15.375	  0.0	 11.8 
605	0	1	15.500	  0.0	 12.5 
606	0	1	15.625	  0.0	 12.4 
607	0	1	15.750	  0.0	 14.1 
608	0	1	15.875	  0.0	 16.9 
609	0	1	16.000	  0.0	 18.5 
610	0	1	16.125	  0.0	 17.5 
611	0	1	16.250	  0.0	 16.0 
612	0	1	16.375	  0.0	 15.1 
613	0	1	16.500	  0.0	 13.9 
614	0	1	16.625	  0.0	 14.1 
615	0	1	16.750	  0.0	 11.7 
616	0	1	16.875	  0.0	 11.7 
617	0	1	17.000	  0.0	 15.0 
618	0	1	17.125	  0.0	 17.6 
619	0	1	17.250	  0.0	 16.4 
620	0	1	17.375	  0.0	 15.3 
621	0	1	17.500	  0.0	 13.0 
622	0	1	17.625	  0.0	 11.9 
623	0	1	17.750	  0.0	 12.3 
624	0	1	17.875	  0.0	 12.2 
625	0	1	18.000	  0.0	 13.6 
626	0	1	18.125	  0.0	 14.5 
627	0	1	18.250	  0.0	 15.7 
628	0	1	18.375	  0.0	 15.5 
629	0	1	18.500	  0.0	 13.7 
630	0	1	18.625	  0.0	 14.2 
631	0	1	18.750	  0.0	 13.0 
632	0	1	18.875	  0.0	 11.4 
633	0	1	19.000	  0.0	 11.0 
634	0	1	19.125	  0.0	 14.8 
635	0	1	19.250	  0.0	 16.6 
636	0	1	19.375	  0.0	 16.4 
637	0	1	19.500	  0.0	 14.4 
638	0	1	19.625	  0.0	 14.1 
639	0	1	19.750	  0.0	 12.8 
640	0	1	19.875	  0.0	 12.6 
641	0	1	20.000	  0.0	 13.8 
642	0	1	20.125	  0.0	 16.9 
643	0	1	20.250	  0.0	 15.8 
644	0	1	20.375	  0.0	 16.8 
645	0	1	20.500	  0.0	 14.8 
646	0	1	20.625	  0.0	 12.3 
647	0	1	20.750	  0.0	 11.1 
648	0	1	20.875	  0.0	 11.4 
649	0	1	21.000	  0.0	 13.2 
650	0	1	21.125	  0.0	 14.6 
651	0	1	21.250	  0.0	 14.8 
652	0	1	21.375	  0.0	 13.2 
653	0	1	21.500	  0.0	 12.1 
654	0	1	21.625	  0.0	 11.5 
655	0	1	21.750	  0.0	 10.6 
656	0	1	21.875	  0.0	 10.9 
657	0	1	22.000	  0.0	 12.3 
658	0	1	22.125	  0.0	 14.2 
659	0	1	22.250	  0.0	 14.5 
660	0	1	22.375	  0.0	 13.2 
661	0	1	22.500	  0.0	 15.5 
662	0	1	22.625	  0.0	 15.3 
663	0	1	22.750	  0.0	 12.4 
664	0	1	22.875	  0.0	 13.5 
665	0	1	23.000	  0.0	 13.3 
666	0	1	23.125	  0.0	 15.8 
667	0	1	23.250	  0.0	 16.6 
668	0	1	23.375	  0.0	 15.8 
669	0	1	23.500	  0.0	 13.0 
670	0	1	23.625	  0.0	 14.1 
671	0	1	23.750	  0.0	 13.5 
672	0	1	23.875	  0.0	 13.3 
673	0	1	24.000	  0.0	 15.7 
674	0	1	24.125	  0.0	 19.8 
675	0	1	24.250	  0.0	 23.5 
676	0	1	24.375	  0.0	 22.2 
677	0	1	24.500	  0.0	 21.2 
678	0	1	24.625	  0.0	 22.5 
679	0	1	24.750	  0.0	 30.6 
680	0	1	24.875	  0.0	 31.8 
681	0	1	25.000	  0.0	 35.6 
682	0	1	25.125	  0.0	 71.9 
683	0	1	25.250	  0.0	 49.5 
684	0	1	25.375	  0.0	 39.0 
685	0	1	25.500	  0.0	 38.7 
686	0	1	25.625	  0.0	 38.6 
687	0	1	25.750	  0.0	 42.6 
688	0	1	25.875	  0.0	 42.4 
689	0	1	26.000	  0.0	 39.0 
690	0	1	26.125	  0.0	 46.6 
691	0	1	26.250	  0.0	 42.9 
692	0	1	26.375	  0.0	 32.4 
693	0	1	26.500	  0.0	 23.3 
694	0	1	26.625	  0.0	 21.2 
695	0	1	26.750	  0.0	 18.7 
696	0	1	26.875	  0.0	 16.0 
697	0	1	27.000	  0.0	 14.8 
698	0	1	27.125	  0.0	 17.2 
699	0	1	27.250	  0.0	 16.2 
700	0	1	27.375	  0.0	 13.8 
701	0	1	27.500	  0.0	 14.2 
702	0	1	27.625	  0.0	 14.3 
703	0	1	27.750	  0.0	 13.6 
704	0	1	27.875	  0.0	 12.6 
705	0	1	28.000	  0.0	 11.0 
706	0	1	28.125	  0.0	 16.2 
707	0	1	28.250	  0.0	 18.5 
708	0	1	28.375	  0.0	 19.1 
709	0	1	28.500	  0.0	 16.3 
710	0	1	28.625	  0.0	 15.1 
711	0	1	28.750	  0.0	 11.9 
712	0	1	28.875	  0.0	 11.7 
713	0	1	29.000	  0.0	 11.2 
714	0	1	29.125	  0.0	 14.8 
715	0	1	29.250	  0.0	 18.6 
716	0	1	29.375	  0.0	 16.0 
717	0	1	29.500	  0.0	 14.5 
718	0	1	29.625	  0.0	 12.7 
719	0	1	29.750	  0.0	 11.6 
720	0	1	29.875	  0.0	 11.6 
721	0	1	30.000	  0.0	 11.1 
722	0	1	30.125	  0.0	 14.3 
723	0	1	30.250	  0.0	 18.1 
724	0	1	30.375	  0.0	 14.5 
725	0	1	30.500	  0.0	 13.3 
726	0	1	30.625	  0.0	 12.0 
727	0	1	30.750	  0.0	 14.0 
728	0	1	30.875	  0.0	 13.4 
729	0	1	31.000	  0.0	 12.0 
730	0	1	31.125	  0.0	 13.3 
731	0	1	31.250	  0.0	 18.3 
732	0	1	31.375	  0.0	 24.3 
733	0	1	31.500	  0.0	 20.7 
734	0	1	31.625	  0.0	 16.5 
735	0	1	31.750	  0.0	 13.7 
736	0	1	31.875	  0.0	 11.8 
737	0	1	32.000	  0.0	 10.9 
738	0	1	32.125	  0.0	  9.8 
739	0	1	32.250	  0.0	 12.0 
740	0	1	32.375	  0.0	 13.3 
741	0	1	32.500	  0.0	 18.1 
742	0	1	32.625	  0.0	 17.0 
743	0	1	32.750	  0.0	 14.8 
744	0	1	32.875	  0.0	 14.4 
745	0	1	33.000	  0.0	 14.2 
746	0	1	33.125	  0.0	 12.5 
747	0	1	33.250	  0.0	 15.2 
748	0	1	33.375	  0.0	 15.9 
749	0	1	33.500	  0.0	 12.8 
750	0	1	33.625	  0.0	 12.1 
751	0	1	33.750	  0.0	 12.2 
752	0	1	33.875	  0.0	 12.5 
753	0	1	34.000	  0.0	 12.1 
754	0	1	34.125	  0.0	 11.9 
755	0	1	34.250	  0.0	 15.6 
756	0	1	34.375	  0.0	 20.8 
757	0	1	34.500	  0.0	 24.8 
758	0	1	34.625	  0.0	 19.5 
759	0	1	34.750	  0.0	 16.3 
760	0	1	34.875	  0.0	 14.0 
761	0	1	35.000	  0.0	 12.6 
762	0	1	35.125	  0.0	 11.4 
763	0	1	35.250	  0.0	 17.3 
764	0	1	35.375	  0.0	 18.3 
765	0	1	35.500	  0.0	 15.5 
766	0	1	35.625	  0.0	 14.1 
767	0	1	35.750	  0.0	 13.1 
768	0	1	35.875	  0.0	 13.0 
769	0	1	36.000	  0.0	 10.7 
770	0	1	36.125	  0.0	 10.5 
771	0	1	36.250	  0.0	 12.5 
772	0	1	36.375	  0.0	 14.6 
773	0	1	36.500	  0.0	 13.2 
774	0	1	36.625	  0.0	 13.3 
775	0	1	36.750	  0.0	 14.8 
776	0	1	36.875	  0.0	 12.4 
777	0	1	37.000	  0.0	 10.3 
778	0	1	37.125	  0.0	 12.4 
779	0	1	37.250	  0.0	 20.0 
780	0	1	37.375	  0.0	 20.3 
781	0	1	37.500	  0.0	 17.4 
782	0	1	37.625	  0.0	 13.6 
783	0	1	37.750	  0.0	 12.4 
784	0	1	37.875	  0.0	 10.6 
785	0	1	38.000	  0.0	 10.7 
786	0	1	38.125	  0.0	 12.8 
787	0	1	38.250	  0.0	 17.4 
788	0	1	38.375	  0.0	 19.8 
789	0	1	38.500	  0.0	 16.3 
790	0	1	38.625	  0.0	 14.3 
791	0	1	38.750	  0.0	 12.8 
792	0	1	38.875	  0.0	 11.7 
793	0	1	39.000	  0.0	 12.0 
794	0	1	39.125	  0.0	 11.2 
795	0	1	39.250	  0.0	 14.8 
796	0	1	39.375	  0.0	 16.1 
797	0	1	39.500	  0.0	 16.4 
798	0	1	39.625	  0.0	 15.6 
799	0	1	39.750	  0.0	 18.2 
800	0	1	39.875	  0.0	 17.9 
801	0	1	40.000	  0.0	 18.4 
802	0	1	40.125	  0.0	 17.5 
803	0	1	40.250	  0.0	 18.8 
804	0	1	40.375	  0.0	 18.6 
805	0	1	40.500	  0.0	 17.1 
806	0	1	40.625	  0.0	 14.7 
807	0	1	40.750	  0.0	 12.5 
808	0	1	40.875	  0.0	 11.4 
809	0	1	41.000	  0.0	 11.5 
810	0	1	41.125	  0.0	 14.0 
811	0	1	41.250	  0.0	 18.3 
812	0	1	41.375	  0.0	 18.5 
813	0	1	41.500	  0.0	 16.4 
814	0	1	41.625	  0.0	 15.5 
815	0	1	41.750	  0.0	 14.2 
816	0	1	41.875	  0.0	 15.6 
817	0	1	42.000	  0.0	 14.8 
818	0	1	42.125	  0.0	 14.9 
819	0	1	42.250	  0.0	 17.5 
820	0	1	42.375	  0.0	 20.0 
821	0	1	42.500	  0.0	 18.0 
822	0	1	42.625	  0.0	 17.0 
823	0	1	42.750	  0.0	 14.9 
824	0	1	42.875	  0.0	 14.1 
825	0	1	43.000	  0.0	 12.8 
826	0	1	43.125	  0.0	 11.7 
827	0	1	43.250	  0.0	 13.8 
828	0	1	43.375	  0.0	 16.7 
829	0	1	43.500	  0.0	 15.0 
830	0	1	43.625	  0.0	 12.4 
831	0	1	43.750	  0.0	 12.7 
832	0	1	43.875	  0.0	 12.2 
833	0	1	44.000	  0.0	 11.3 
834	0	1	44.125	  0.0	 11.2 
835	0	1	44.250	  0.0	 11.4 
836	0	1	44.375	  0.0	 14.4 
837	0	1	44.500	  0.0	 15.7 
838	0	1	44.625	  0.0	 13.6 
839	0	1	44.750	  0.0	 13.3 
840	0	1	44.875	  0.0	 11.9 
841	0	1	45.000	  0.0	 11.4 
842	0	1	45.125	  0.0	 10.4 
843	0	1	45.250	  0.0	 10.3 
844	0	1	45.375	  0.0	 13.5 
845	0	1	45.500	  0.0	 14.6 
846	0	1	45.625	  0.0	 14.4 
847	0	1	45.750	  0.0	 14.1 
848	0	1	45.875	  0.0	 11.5 
849	0	1	46.000	  0.0	 11.0 
850	0	1	46.125	  0.0	 10.4 
851	0	1	46.250	  0.0	 10.8 
852	0	1	46.375	  0.0	 14.4 
853	0	1	46.500	  0.0	 13.1 
854	0	1	46.625	  0.0	 12.0 
855	0	1	46.750	  0.0	 12.2 
856	0	1	46.875	  0.0	 11.8 
857	0	1	47.000	  0.0	 12.2 
858	0	1	47.125	  0.0	 14.2 
859	0	1	47.250	  0.0	 15.4 
860	0	1	47.375	  0.0	 17.5 
861	0	1	47.500	  0.0	 19.2 
862	0	1	47.625	  0.0	 21.2 
863	0	1	47.750	  0.0	 20.2 
864	0	1	47.875	  0.0	 21.5 
865	0	1	48.000	  0.0	 19.8 
866	0	1	48.125	  0.0	 22.9 
867	0	1	48.250	  0.0	 25.9 
868	0	1	48.375	  0.0	 26.0 
869	0	1	48.500	  0.0	 32.4 
870	0	1	48.625	  0.0	 34.1 
871	0	1	48.750	  0.0	 33.5 
872	0	1	48.875	  0.0	 35.9 
873	0	1	49.000	  0.0	 33.4 
874	0	1	49.125	  0.0	 35.5 
875	0	1	49.250	  0.0	 40.0 
876	0	1	49.375	  0.0	 44.1 
877	0	1	49.500	  0.0	 30.9 
878	0	1	49.625	  0.0	 27.5 
879	0	1	49.750	  0.0	 36.7 
880	0	1	49.875	  0.0	 47.9 
881	0	1	50.000	  0.0	 34.7 
882	0	1	50.125	  0.0	 24.5 
883	0	1	50.250	  0.0	 21.4 
884	0	1	50.375	  0.0	 19.4 
885	0	1	50.500	  0.0	 19.1 
886	0	1	50.625	  0.0	 16.3 
887	0	1	50.750	  0.0	 15.2 
888	0	1	50.875	  0.0	 14.5 
889	0	1	51.000	  0.0	 13.0 
890	0	1	51.125	  0.0	 16.1 
891	0	1	51.250	  0.0	 18.0 
892	0	1	51.375	  0.0	 18.1 
893	0	1	51.500	  0.0	 18.3 
894	0	1	51.625	  0.0	 16.7 
895	0	1	51.750	  0.0	 13.8 
896	0	1	51.875	  0.0	 11.0 
897	0	1	52.000	  0.0	 13.2 
898	0	1	52.125	  0.0	 14.4 
899	0	1	52.250	  0.0	 13.8 
900	0	1	52.375	  0.0	 13.5 
901	0	1	52.500	  0.0	 13.4 
902	0	1	52.625	  0.0	 12.5 
903	0	1	52.750	  0.0	 12.7 
904	0	1	52.875	  0.0	 14.1 
905	0	1	53.000	  0.0	 14.6 
906	0	1	53.125	  0.0	 15.2 
907	0	1	53.250	  0.0	 14.2 
908	0	1	53.375	  0.0	 12.2 
909	0	1	53.500	  0.0	 10.8 
910	0	1	53.625	  0.0	 11.8 
911	0	1	53.750	  0.0	 13.2 
912	0	1	53.875	  0.0	 14.1 
913	0	1	54.000	  0.0	 36.6 
914	0	1	54.125	  0.0	 69.2 
915	0	1	54.250	  0.0	 58.4 
916	0	1	54.375	  0.0	 53.7 
917	0	1	54.500	  0.0	 46.6 
918	0	1	54.625	  0.0	 41.6 
919	0	1	54.750	  0.0	 68.9 
920	0	1	54.875	  0.0	 55.9 
921	0	1	55.000	  0.0	 47.1 
922	0	1	55.125	  0.0	 53.3 
923	0	1	55.250	  0.0	 41.0 
924	0	1	55.375	  0.0	 34.0 
925	0	1	55.500	  0.0	 29.9 
926	0	1	55.625	  0.0	 34.2 
927	0	1	55.750	  0.0	 39.6 
928	0	1	55.875	  0.0	 36.6 
929	0	1	56.000	  0.0	 66.0 
930	0	1	56.125	  0.0	 66.7 
931	0	1	56.250	  0.0	 86.4 
932	0	1	56.375	  0.0	 78.3 
933	0	1	56.500	  0.0	 67.4 
934	0	1	56.625	  0.0	 50.6 
935	0	1	56.750	  0.0	 35.3 
936	0	1	56.875	  0.0	 30.3 
937	0	1	57.000	  0.0	 35.2 
938	0	1	57.125	  0.0	 40.5 
939	0	1	57.250	  0.0	 38.2 
940	0	1	57.375	  0.0	 41.2 
941	0	1	57.500	  0.0	 38.7 
942	0	1	57.625	  0.0	 38.9 
943	0	1	57.750	  0.0	 35.9 
944	0	1	57.875	  0.0	 33.5 
945	0	1	58.000	  0.0	 34.3 
946	0	1	58.125	  0.0	 35.3 
947	0	1	58.250	  0.0	 43.9 
948	0	1	58.375	  0.0	 43.1 
949	0	1	58.500	  0.0	 49.7 
950	0	1	58.625	  0.0	 45.9 
951	0	1	58.750	  0.0	 47.8 
952	0	1	58.875	  0.0	 47.3 
953	0	1	59.000	  0.0	 39.5 
954	0	1	59.125	  0.0	 34.3 
955	0	1	59.250	  0.0	 33.1 
956	0	1	59.375	  0.0	 31.8 
957	0	1	59.500	  0.0	 28.0 
958	0	1	59.625	  0.0	 23.1 
959	0	1	59.750	  0.0	 23.7 
960	0	1	59.875	  0.0	 26.4 
961	0	2	0.000	  0.0	 25.9 
962	0	2	0.125	  0.0	 23.7 
963	0	2	0.250	  0.0	 21.9 
964	0	2	0.375	  0.0	 23.8 
965	0	2	0.500	  0.0	 24.2 
966	0	2	0.625	  0.0	 24.6 
967	0	2	0.750	  0.0	 26.1 
968	0	2	0.875	  0.0	 30.8 
969	0	2	1.000	  0.0	 41.0 
970	0	2	1.125	  0.0	 42.3 
971	0	2	1.250	  0.0	 37.3 
972	0	2	1.375	  0.0	 37.9 
973	0	2	1.500	  0.0	 37.4 
974	0	2	1.625	  0.0	 30.9 
975	0	2	1.750	  0.0	 26.4 
976	0	2	1.875	  0.0	 22.4 
977	0	2	2.000	  0.0	 22.4 
978	0	2	2.125	  0.0	 24.3 
979	0	2	2.250	  0.0	 24.3 
980	0	2	2.375	  0.0	 23.3 
981	0	2	2.500	  0.0	 23.2 
982	0	2	2.625	  0.0	 20.3 
983	0	2	2.750	  0.0	 19.5 
984	0	2	2.875	  0.0	 19.2 
985	0	2	3.000	  0.0	 21.4 
986	0	2	3.125	  0.0	 24.5 
987	0	2	3.250	  0.0	 38.4 
988	0	2	3.375	  0.0	 34.6 
989	0	2	3.500	  0.0	 25.4 
990	0	2	3.625	  0.0	 27.5 
991	0	2	3.750	  0.0	 27.8 
992	0	2	3.875	  0.0	 27.1 
993	0	2	4.000	  0.0	 25.0 
994	0	2	4.125	  0.0	 20.3 
995	0	2	4.250	  0.0	 16.8 
996	0	2	4.375	  0.0	 21.4 
997	0	2	4.500	  0.0	 72.3 
998	0	2	4.625	  0.0	 73.0 
999	0	2	4.750	  0.0	 91.0 
1000	0	2	4.875	  0.0	 87.2 
1001	0	2	5.000	  0.0	 81.4 
1002	0	2	5.125	  0.0	 77.9 
1003	0	2	5.250	  0.0	 92.0 
1004	0	2	5.375	  0.0	117.3 
1005	0	2	5.500	  0.0	 74.2 
1006	0	2	5.625	  0.0	 49.1 
1007	0	2	5.750	  0.0	 38.3 
1008	0	2	5.875	  0.0	 33.3 
1009	0	2	6.000	  0.0	 29.0 
1010	0	2	6.125	  0.0	 24.2 
1011	0	2	6.250	  0.0	 20.5 
1012	0	2	6.375	  0.0	 19.5 
1013	0	2	6.500	  0.0	 17.9 
1014	0	2	6.625	  0.0	 15.6 
1015	0	2	6.750	  0.0	 15.2 
1016	0	2	6.875	  0.0	 13.7 
1017	0	2	7.000	  0.0	 13.1 
1018	0	2	7.125	  0.0	 13.6 
1019	0	2	7.250	  0.0	 14.7 
1020	0	2	7.375	  0.0	 15.3 
1021	0	2	7.500	  0.0	 13.8 
1022	0	2	7.625	  0.0	 12.8 
1023	0	2	7.750	  0.0	 12.2 
1024	0	2	7.875	  0.0	 13.3 
1025	0	2	8.000	  0.0	 14.6 
1026	0	2	8.125	  0.0	 16.7 
1027	0	2	8.250	  0.0	 18.5 
1028	0	2	8.375	  0.0	 16.3 
1029	0	2	8.500	  0.0	 13.4 
1030	0	2	8.625	  0.0	 12.2 
1031	0	2	8.750	  0.0	 10.5 
1032	0	2	8.875	  0.0	 14.4 
1033	0	2	9.000	  0.0	 17.9 
1034	0	2	9.125	  0.0	 15.8 
1035	0	2	9.250	  0.0	 14.1 
1036	0	2	9.375	  0.0	 14.8 
1037	0	2	9.500	  0.0	 12.9 
1038	0	2	9.625	  0.0	 12.4 
1039	0	2	9.750	  0.0	 16.0 
1040	0	2	9.875	  0.0	 20.1 
1041	0	2	10.000	  0.0	 18.4 
1042	0	2	10.125	  0.0	 17.2 
1043	0	2	10.250	  0.0	 15.1 
1044	0	2	10.375	  0.0	 12.8 
1045	0	2	10.500	  0.0	 12.4 
1046	0	2	10.625	  0.0	 15.5 
1047	0	2	10.750	  0.0	 18.3 
1048	0	2	10.875	  0.0	 17.7 
1049	0	2	11.000	  0.0	 16.5 
1050	0	2	11.125	  0.0	 16.4 
1051	0	2	11.250	  0.0	 19.1 
1052	0	2	11.375	  0.0	 18.3 
1053	0	2	11.500	  0.0	 20.2 
1054	0	2	11.625	  0.0	 19.3 
1055	0	2	11.750	  0.0	 15.9 
1056	0	2	11.875	  0.0	 13.4 
1057	0	2	12.000	  0.0	 12.9 
1058	0	2	12.125	  0.0	 13.8 
1059	0	2	12.250	  0.0	 17.7 
1060	0	2	12.375	  0.0	 19.4 
1061	0	2	12.500	  0.0	 16.0 
1062	0	2	12.625	  0.0	 15.3 
1063	0	2	12.750	  0.0	 14.6 
1064	0	2	12.875	  0.0	 13.3 
1065	0	2	13.000	  0.0	 11.8 
1066	0	2	13.125	  0.0	 13.5 
1067	0	2	13.250	  0.0	 15.9 
1068	0	2	13.375	  0.0	 17.6 
1069	0	2	13.500	  0.0	 15.6 
1070	0	2	13.625	  0.0	 14.8 
1071	0	2	13.750	  0.0	 14.4 
1072	0	2	13.875	  0.0	 13.5 
1073	0	2	14.000	  0.0	 12.1 
1074	0	2	14.125	  0.0	 12.6 
1075	0	2	14.250	  0.0	 16.3 
1076	0	2	14.375	  0.0	 16.3 
1077	0	2	14.500	  0.0	 14.6 
1078	0	2	14.625	  0.0	 13.4 
1079	0	2	14.750	  0.0	 12.5 
1080	0	2	14.875	  0.0	 12.5 
1081	0	2	15.000	  0.0	 11.0 
1082	0	2	15.125	  0.0	 10.8 
1083	0	2	15.250	  0.0	 14.0 
1084	0	2	15.375	  0.0	 17.5 
1085	0	2	15.500	  0.0	 14.5 
1086	0	2	15.625	  0.0	 12.9 
1087	0	2	15.750	  0.0	 12.4 
1088	0	2	15.875	  0.0	 12.3 
1089	0	2	16.000	  0.0	 13.0 
1090	0	2	16.125	  0.0	 13.5 
1091	0	2	16.250	  0.0	 14.6 
1092	0	2	16.375	  0.0	 16.5 
1093	0	2	16.500	  0.0	 14.1 
1094	0	2	16.625	  0.0	 12.7 
1095	0	2	16.750	  0.0	 13.0 
1096	0	2	16.875	  0.0	 12.2 
1097	0	2	17.000	  0.0	 12.7 
1098	0	2	17.125	  0.0	 15.7 
1099	0	2	17.250	  0.0	 15.6 
1100	0	2	17.375	  0.0	 14.7 
1101	0	2	17.500	  0.0	 13.2 
1102	0	2	17.625	  0.0	 13.3 
1103	0	2	17.750	  0.0	 12.5 
1104	0	2	17.875	  0.0	 11.1 
1105	0	2	18.000	  0.0	 10.3 
1106	0	2	18.125	  0.0	 10.0 
1107	0	2	18.250	  0.0	 11.4 
1108	0	2	18.375	  0.0	 12.4 
1109	0	2	18.500	  0.0	 12.8 
1110	0	2	18.625	  0.0	 12.6 
1111	0	2	18.750	  0.0	 12.2 
1112	0	2	18.875	  0.0	 11.0 
1113	0	2	19.000	  0.0	  9.4 
1114	0	2	19.125	  0.0	 10.7 
1115	0	2	19.250	  0.0	 12.3 
1116	0	2	19.375	  0.0	 14.1 
1117	0	2	19.500	  0.0	 12.4 
1118	0	2	19.625	  0.0	 12.2 
1119	0	2	19.750	  0.0	 10.7 
1120	0	2	19.875	  0.0	 10.8 
1121	0	2	20.000	  0.0	 10.8 
1122	0	2	20.125	  0.0	 11.9 
1123	0	2	20.250	  0.0	 14.4 
1124	0	2	20.375	  0.0	 15.5 
1125	0	2	20.500	  0.0	 13.3 
1126	0	2	20.625	  0.0	 12.0 
1127	0	2	20.750	  0.0	 11.1 
1128	0	2	20.875	  0.0	  9.1 
1129	0	2	21.000	  0.0	  9.7 
1130	0	2	21.125	  0.0	 13.3 
1131	0	2	21.250	  0.0	 17.7 
1132	0	2	21.375	  0.0	 24.9 
1133	0	2	21.500	  0.0	 22.0 
1134	0	2	21.625	  0.0	 18.3 
1135	0	2	21.750	  0.0	 13.7 
1136	0	2	21.875	  0.0	 11.4 
1137	0	2	22.000	  0.0	 10.9 
1138	0	2	22.125	  0.0	 12.8 
1139	0	2	22.250	  0.0	 16.9 
1140	0	2	22.375	  0.0	 17.3 
1141	0	2	22.500	  0.0	 17.3 
1142	0	2	22.625	  0.0	 15.2 
1143	0	2	22.750	  0.0	 12.4 
1144	0	2	22.875	  0.0	 11.0 
1145	0	2	23.000	  0.0	 10.8 
1146	0	2	23.125	  0.0	 12.2 
1147	0	2	23.250	  0.0	 14.7 
1148	0	2	23.375	  0.0	 16.5 
1149	0	2	23.500	  0.0	 16.3 
1150	0	2	23.625	  0.0	 14.9 
1151	0	2	23.750	  0.0	 13.3 
1152	0	2	23.875	  0.0	 12.2 
1153	0	2	24.000	  0.0	 11.1 
1154	0	2	24.125	  0.0	 12.7 
1155	0	2	24.250	  0.0	 15.6 
1156	0	2	24.375	  0.0	 15.5 
1157	0	2	24.500	  0.0	 13.0 
1158	0	2	24.625	  0.0	 11.5 
1159	0	2	24.750	  0.0	 11.4 
1160	0	2	24.875	  0.0	 10.2 
1161	0	2	25.000	  0.0	 10.3 
1162	0	2	25.125	  0.0	 10.6 
1163	0	2	25.250	  0.0	 15.0 
1164	0	2	25.375	  0.0	 16.6 
1165	0	2	25.500	  0.0	 13.8 
1166	0	2	25.625	  0.0	 13.4 
1167	0	2	25.750	  0.0	 12.6 
1168	0	2	25.875	  0.0	 10.6 
1169	0	2	26.000	  0.0	 10.1 
1170	0	2	26.125	  0.0	  9.9 
1171	0	2	26.250	  0.0	 10.2 
1172	0	2	26.375	  0.0	 11.7 
1173	0	2	26.500	  0.0	 14.0 
1174	0	2	26.625	  0.0	 12.2 
1175	0	2	26.750	  0.0	 12.4 
1176	0	2	26.875	  0.0	 13.4 
1177	0	2	27.000	  0.0	 12.1 
1178	0	2	27.125	  0.0	 11.2 
1179	0	2	27.250	  0.0	 10.8 
1180	0	2	27.375	  0.0	 12.7 
1181	0	2	27.500	  0.0	 13.0 
1182	0	2	27.625	  0.0	 12.4 
1183	0	2	27.750	  0.0	 11.4 
1184	0	2	27.875	  0.0	 11.6 
1185	0	2	28.000	  0.0	 11.2 
1186	0	2	28.125	  0.0	 10.7 
1187	0	2	28.250	  0.0	 12.5 
1188	0	2	28.375	  0.0	 15.2 
1189	0	2	28.500	  0.0	 14.2 
1190	0	2	28.625	  0.0	 13.7 
1191	0	2	28.750	  0.0	 13.4 
1192	0	2	28.875	  0.0	 15.2 
1193	0	2	29.000	  0.0	 13.8 
1194	0	2	29.125	  0.0	 12.4 
1195	0	2	29.250	  0.0	 14.0 
1196	0	2	29.375	  0.0	 14.3 
1197	0	2	29.500	  0.0	 12.2 
1198	0	2	29.625	  0.0	 12.0 
1199	0	2	29.750	  0.0	 12.2 
1200	0	2	29.875	  0.0	 11.2 
1201	0	2	30.000	  0.0	 12.1 
1202	0	2	30.125	  0.0	 13.4 
1203	0	2	30.250	  0.0	 14.9 
1204	0	2	30.375	  0.0	 15.5 
1205	0	2	30.500	  0.0	 14.3 
1206	0	2	30.625	  0.0	 15.0 
1207	0	2	30.750	  0.0	 13.7 
1208	0	2	30.875	  0.0	 14.4 
1209	0	2	31.000	  0.0	 17.5 
1210	0	2	31.125	  0.0	 19.5 
1211	0	2	31.250	  0.0	 17.7 
